ID,Title,Category,link,Story
2711,Feed Abandoned Cows At Dabar Hare Diety Gaushala,Animals,https://www.donatekart.com/Animals/Help-Dabar," Thousands of cows are abandoned each year by their owners when they no longer have use for them. This practice has led to a constant problem across the country where abandoned cattle are found on the roads. This is dangerous to both the cows and to humans- stray cattle can cause accidents and these poor cows struggle to survive on the streets.Cows are docile and gentle creatures. They aren’t meant to live on the streets, foraging for food, and always on alert for dangers. Over the last year, the pandemic has caused an increase in the number of abandoned cattle. This has happened since many farmers and cowherds have faced tremendous financial difficulties and if they are unable to care for and feed their cows, they feel like the only option left is to abandon their animals.These abandoned cows need our help. Their plight has only worsened during the pandemic. The lack of people means a lot of the cows have nothing to scavenge and are starving. Dabar Hare Diety Gaushala is a safe haven for these abandoned cattle. At present, approximately 7000 cows are housed in this Gaushala. They provide shelter and food to these malnourished and vulnerable animals. The gaushala is a vast sanctuary with 10 lenter and tukdi sheds along with a water tank for each shed and one pond. The cows are also provided with medical care to ensure their good health. The gaushala is situated around Delhi and produces invaluable manure, compost, and gobar that is supplied to those in need. The gaushala organises awareness camps and training sessions.During the lockdown, the gaushala has been struggling to provide food for the cows. The usual donations have become scarce and every day is a struggle. We cannot allow this misfortune to continue. Help Dabar Hare Diety Gaushala feed 5000-6000 cows by donating fodder. About The Organisation - Dabar Hare Diety Gaushala was founded in 1998 to care for the plight of vulnerable, abandoned cows. The sprawling facilities ensure that cows are protected and taken care of. Over the years, they have housed thousands of cows and given them better lives. The gaushala is located in Delhi and is one of the largest producers of vermicompost in the area along with the production of Gobar, Gau Mutra, and more.Note: All the donations towards this campaign are eligible for Indian Tax Exemption."
2715,Help This Mother Fill The Last Days Of Her Sick Children With Happiness!,Children,https://www.donatekart.com/Children/Help-HappyFeetHome," Children affected by rare condition , thalassemia , HIV loose more than their health, they lose their childhoods too. Instead of playing with their friends, they are confined to hospitals and rounds of exhausting treatments. Their families are mired in anxiety, often resulting in financial problems and endless travel for good medical care. Many of these children come from families in which the parents have a meagre income. While many of them are from Mumbai and surrounding areas, there are a few who're from rural backgrounds and have to travel to major urban centres in order to get proper medical treatment. Hospitals in rural areas are often not equipped to deal with the specialised and prolonged treatment needed for rare condition, HIV, and Thalassemia. This places an enormous financial burden on families, where some have no choice but to sell their land and valuables in order to afford the treatment and duration of stay needed.Currently, Mansi Shah takes care of over 350+ children who have life-threatening diseases like Rare Condition, HIV, and Thalassemia. Happy Feet Home is a haven for these children and their families. Based out of Sion, Mumbai, Happy Feet Home is a palliative care centre for sick children where they are provided with psycho-social, educational, nutritional support. The children and their families are counselled here, provided guidance on navigating the medical system, and are given the support they need to stay physically and mentally strong. Happy Feet Home also conducts events and activities inside Sion Hospital. They also provide end-of-life care for children with no hope of recovery along with emotional support for their families dealing with this devastation.“Happy Feet Home is not a place for dying people. It is a place to celebrate life and fill happiness in the lives of these young ones,” says Mansi.As the pandemic rages on, these children are at very high risk for additional sickness. Their illnesses and the treatment for them leave the child very weak with a poor immune system. In this scenario, it is vitally important to maintain nutritional care in order to keep the body strong. Their families are struggling to make this happen and Happy Feet Home has stepped in to provide food to around 350 kids each month.They are now asking for your help to provide groceries to these 350 kids and more. With your donation, they can ensure that these sick children and their poor families are nutritionally safe and secure in order to continue their treatments and have a chance for a better, healthier life. Donate now and help a sick child! About Happy Feet Home - Happy Feet Home is a palliative care centre for sick children where they are provided with psycho-social, educational, nutritional support. The children and their families are counselled here, provided guidance on navigating the medical system, and are given the support they need to stay physically and mentally strong. Note: All the donations towards this campaign are eligible for Indian Tax Exemption."
2722,Help This Bangalore Man Feed Hundreds Of Underprivileged People Every Day,Animals,https://www.donatekart.com/Animals/Help-RotiCharity," Syed Gulab has worked hard all his life. He was only a young boy when his father passed away, and he had to start working as an automobile spray-painter to feed his family. The hardships were plenty, but Gulab never gave up. With his hard work and dedication, he became an Insurance agent. While his niece was admitted to a hospital in Bangalore, he couldn’t help but notice all the families around him that were struggling to afford even one meal a day. They had come from far off villages in the hope to save their loved ones - but every single rupee mattered, so they spent days going hungry. Gulab knew he had to do something. It was then that Roti Charity Trust came to being. Syed Gulab started serving free meals to the attendants and relatives of patients outside government hospitals in Bangalore. It’s been 4 years since, and Gulab continues to serve breakfast and lunch to over 350 people every day.However, it hasn’t been easy for Gulab to continue this selfless work. There were days when he couldn’t afford to make the meals. He had no choice but to sell his own belongings to ensure that the hundreds of people queuing up for his food don’t go hungry. ]“They are all my family now. But the pandemic has proven to be a big hurdle for me. It’s getting difficult to continue doing the work I want to. And if I stop, I’m worried that all these people won’t even have that one meal to eat.”, says Syed GulabThe pandemic has been a difficult time for everyone. It also took a huge toll on those people who strive every day to make a change in society. Syed Gulab struggled to continue his work during the pandemic. Even though it was tough, he did everything he could to help them eat. Ever since the lockdown, Gulab has distributed 5000 grocery kits to daily wage labourers in Bangalore. But despite his best efforts, he’s struggling to continue feeding them now. The pandemic is ongoing, and these vulnerable communities continue to suffer. They need you now more than ever. With your help, Syed Gulab can continue serving free meals to hundreds of poor people every day. About Roti Charity: Roti Charity was established four years ago by Syed Gulab. Ever since their inception, they’ve been striving to ensure that the people who come to cities for treatments have food to eat. Each day, Syed Gulab feeds over 350+ people outside government hospitals in Bangalore. Address: 412, 30th A Cross Rd, BTB Area, 4th T Block East, Jayanagar, Bengaluru, Karnataka 560041Note: All the donations towards this campaign are eligible for Indian Tax Exemption."
2725,Give 9000+ Injured Cows At Shri Dietyyan Gaushala A Better Life,Animals,https://www.donatekart.com/Animals/Help-KrishnayanGaushala," Each year, thousands of innocent cows are left on the street without a home. Many of them are just aged, injured, or abandoned. Many of the cows are also rescued by Gaushalas from slaughterhouses. These cows are docile creatures who often don’t mean any harm at all. However, once they grow old, their owners disown them because they have no use for them. According to the Livestock Census, 2019, India is home to more than 19.34 million stray cattle. For millions of stray cattle and innocent cows, Gaushalas are a place they can call home. Shri Krishanyan Gaushala is home to more than 9000 cows and cattle that live a happy life. Many of these cows have been brought into the Gaushala from horrible times. Some of them are injured, challenged, and are even fighting for their life. Shri Dietyyan Gaushala started their humble work back in 2010 with only 11 cows. Today, they provide a safe haven to over 9000+ cows. They haven’t just given these cows a second home, but also a second chance at life. Many of these cows in the Gaushala are now milk barren, however, they’re taken good care of. They’re fed a good mixture of fodder that includes Wheat, Green Grass, Dried Grass, and Jaggery. They’re given plenty of water and also have acres of land to move around on. They are also looked after by an expert team of doctors in the Gaushala and are treated with good quality medicines. Amid these difficult times, Shri Dietyyan Gaushala is struggling to feed and take care of these precious animals. They also need help with construction materials to build the sheds for the cows so that they can have a safe home. More and more abandoned cows are in need of help - they need someone to look after them. With your help, Shri Dietyyan Gaushala will be able to expand its premises and bring in more and more animals in need. We urge you to come forward to donate towards this noble cause so that these docile creatures can live a peaceful life. Donate fodder and construction materials, give these animals a better life!About Shri Dietyyan Gaushala - ‘Shree Dietyyan Desi Gauraksha Evam Gaulok Dham Sewa Samiti’ is one of the largest Gaurakshashala of desi cows. They protect &amp; shelter ailing, starving, destitute, and stray desi cows which are often rescued from slaughterhouses. Most of these cows are milk barren. Today, they have over 9000+ cows in Haridwar that need help. Note: All the donations towards this campaign is eligible for Indian Tax Exemption."
2726,Help This Angel For Animals Save Our Four-Legged Friends,Animals,https://www.donatekart.com/Animals/Help-MinuSingh," We’ve all been welcomed by wagging tails and eager eyes outside our homes, hoping for a bite of food or even just some love. All these dogs want is some love and care. But most of them go hungry for days, are abused, and are shown no mercy. India has about 35 million stray dogs wandering the streets every day. That’s millions of dogs without a home struggling to find even a single biscuit to eat. Minu Singh, an animal lover and rescuer based in Bengaluru, strives to change the lives of these lovable strays. Every day, she makes around 25 buckets of food with which she feeds around 900+ dogs in the city as of February 2021. She rides around on her scooter to ensure that every dog she sees is fed and treated, often returns home late at night. Minu has been tirelessly working towards helping dogs and other animals for years now. Minu’s compassion towards animals began at a very young age when she would watch her mother feed a dog named Moti outside their house. She would watch Moti jump on them in excitement and gobble up the food. She was in awe of the change one single meal could bring about. Minu soon began her own rescue missions - whether it was a stray puppy or kitten, an injured bird; they all found a home with Minu as she cared for them until they were better. Word soon spread about Minu’s efforts, and since then, there has been no stopping her. “ In 2010 people saw me feeding over 200 dogs in my area, rescuing them, and even taking them to get treated. Soon, my number became like a helpline for dog rescue! I would get calls from all corners of the city about dogs and other animals that needed help. Before I knew it, I was feeding 700 dogs every single day in the next few years!” Today, Minu has three sheds that she has rented to stock up food for the dogs and to shelter rescued animals. She single-handedly takes care of all these strays. While Minu sometimes receives help from supporters, it is not enough to continue feeding all the dogs in need. With the onset of the pandemic and the nationwide lockdown, Minu faced another challenge. She struggles to find raw food material every day. Because a lot of smaller businesses were shutting down, vendors can’t provide rice and other food materials at an affordable price. On the other hand, she had to increase the number of dogs and area covered from 600 to 800 each day.Minu continues to struggle with these challenges. She just doesn’t have the means to feed the stray dogs anymore. With your help, Minu can feed these voiceless animals and give them the love and care they deserve. About Minu Singh - Minu Singh is an animal activist who feeds over 900 strays per day. She has been actively helping the animals in need, right from neutering, vaccination, feeding to rescuing in and around Bengaluru. Even today, she strives to spread awareness about preventing animal cruelty, feeding and taking care of stray animals.Note: All the donations towards this campaign are eligible for Indian Tax Exemption."
2728,You Can Be The Reason Hundreds Of People With Disabilities Get A New Lease Of Life,Specially-Abled,https://www.donatekart.com/Specially-Abled/Help-APD," Imagine one day not being able to walk, stand, or even sit on your own. You are entirely dependent on someone else for even the smallest movement, and life as you know it has changed completely. Poorna Rao experienced this three years ago, when an accident in Visakhapatnam left him with a severe spinal cord injury. Completely bedridden, his life came to a standstill. His future job was a distant dream, and he had lost all hope at a young age. However, after two long years, Poorna found hope - one wheelchair gave him a second chance at life. Just like Poorna, there are thousands of people who have benefitted from the efforts of the Association of People with Disability (APD). APD Gives Hundreds Hope And A HomePoorna’s life changed when he came to the Association of People with Disability (APD) in Bangalore, an NGO working towards providing rehabilitation and support to underprivileged people with disabilities. Like him, there are lakhs of people in India with disabilities, struggling to afford proper rehabilitation. At APD, they find hope and a home. Many who’ve come here have been completely dependent on others for their daily activities, but a wheelchair has changed their lives forever.Rick Hansen, an athlete, activist, and philanthropist for people with disabilities, once said, ""The wheelchair should not be a symbol of disability. A wheelchair is a vehicle to liberation and freedom; a chariot for independence.""Until now, APD has given wheelchairs to over 5000 people. Their goal is to ensure that a person with a disability lives the life they had always dreamt of. “After getting a wheelchair, we’ve seen people move around on their own, start playing badminton, and even dance in their wheelchair! It’s given them so much independence, hope, and a better quality of life. We want to continue helping people just like this.” - Venkata Rama Diety Nakkina, CEO, APD However, they’re struggling to provide people with wheelchairs nowFounded in 1959, Association of People with Disability has been changing lives for years now. They also conduct training and social awareness programs and empower people with disabilities. They have seen the impact a wheelchair has on a person, and strive to continue providing them to those who can’t afford it. Not only that, APD customizes the wheelchairs depending on what the individual needs, so that it can be used properly by them. The right customized wheelchair can represent empowerment, inclusion, and give them an opportunity like no other. They make around 600 wheelchairs in a year, but that’s not enough to support the number of people who need it. Unfortunately, APD is now struggling to provide people with wheelchairs. They don’t have the means to make them and need your help. Your support can help them change the lives of thousands of people with disabilities, and give them a new lease of life. About Association of People with Disability: Founded in 1959, Association of People with Disability is an NGO in Bangalore working towards providing rehabilitation and support to underprivileged people with disabilities.They also conduct training and social awareness programs and empower people with disabilities. Until now, APD has given wheelchairs to over 5000 people. Their goal is to ensure that a person with a disability lives the life they had always dreamt of. Note: All the donations towards this campaign are eligible for Indian Tax Exemption."
2729,"Home To 900 Voiceless Souls, This Shelter In Chennai Is Saving Lives",Animals,https://www.donatekart.com/Animals/Feed-Them," How many times have we seen a stray puppy scavenging for food near the garbage? Or a lone cat crying out of fear and hunger? There are millions of animals on the streets who have nowhere to go and no one to even offer them a bite of food. Many of them are even abandoned, abused, and left to die. Dr. Shiranee Pereira, the co-founder of People For Animals (PFA) Chennai, rescues stray and abandoned animals like these. She rescues, treats, and rehabilitates animals including dogs, cats, birds, cows, donkeys, and more.Although it started small, PFA Chennai is now home to around 900 animals who live in harmony together, with Dr. Shiranee as the driving force. What makes it even more special is that hers is the only shelter in India that takes in retired police horses. Dr. Shiranee believes that after a lifetime of service, these horses deserve to live a happy retired life.“The past year threw us into huge financial difficulties and challenges that we could not turn our face away from. We took on the onus to send fodder to 143 starving beach horses on Marina and Mahabalipuram beaches. Besides this, we brought home to our shelter the starved, weak and very sick beach horses"" - Dr. Shiranee Pereira, Co-Founder PFA Chennai Today, Dr. Shiranee’s shelter houses around 430 dogs, 140 cats, 24 sheep and goats, 170 cattle, 9 donkeys, 4 pigs, over 50 birds, and 31 horses and ponies. However, like millions of people and animals, the pandemic has gravely affected the PFA Chennai family. For a year now, they have been short of food and funds, struggling to feed the animals. They faced the devastating effects of the cyclone last year, which collapsed their walls and sheds. Despite their difficulties, Dr. Shiranee did her best to continue feeding the 900 animals that rely on her. They even doubled their efforts to rescue stray animals. However, they can’t go on any longer without more help and support. Dr. Shiranee has been single-handedly working tirelessly to give these animals a safe and loving space. However, the shelter that these animals are currently housed in, is in a low-lying area, making it easier to get flooded during the monsoons or during a cyclone. The animals can't suffer another devastation to their home. Dr. Shiranee has started building another shelter for them, but unfortunately, she doesn't have the means to continue the construction on her own any longer.""We need help to complete the construction of this shelter and move our animals there. They've been through a lot already, they deserve to be in a safe home."" She now needs your help to feed them and give them a safe, permanent home. Your support will save 900 precious animal lives.Where is it located? PFA Jinendra Animal hospital and shelter, 33 Atthivakkam Village, Redhills, Chennai 600052.Note: All the donations towards this campaign are eligible for Indian Tax Exemption."
2733,Abandoned And Rescued Cows Need Your Help To Eat,Animals,https://www.donatekart.com/Animals/Help-GauParivarSamiti," It was 3 am when they received a distress call from a nearby dhaba. Two trucks stuffed with around 60 cows were being transported to a slaughterhouse. On reaching the place, the members of Gau Seva Parivar Samiti found that the trucks had barely any place for 10 cows, let alone 60. One cow’s leg was severely injured and bleeding, two cows were dead and three were visually challenged. Many were crying out in pain and fear. They needed help immediately. Today, these cows are a part of Gau Seva Parivar Samiti and are in one of the 8 gaushalas that they run near Jaipur. Their lives had been saved and they had been given a safe home. But this is not an uncommon sight for Shree Champalaal Chaudhary, the founder of Gau Seva Parivar Samiti, and the people working at the gaushalas. Ever since it was started in 2009, he has seen thousands of cows brought here in terrible conditions. However, with love and care at the gaushalas, they recover. “So many cows are abandoned, some are even skinned alive with boiling water...this is the condition of those animals we call ‘mother’. They are treated with such cruelty! They don’t deserve it. I’ve seen my father care for these animals with so much love and devotion, I want to do the same.” - Shree Champalaal Chaudhary Gau Seva Parivar Samiti currently takes care of over 8000+ abandoned and injured cows. Not only do they give them a home, but they also make sure the cows have regular medical check-ups. They have a number of doctors and care-takers for the gaushalas and their cows. People in nearby villages work at the gaushala. They truly care for these gentle animals. However, during the lockdown and the pandemic, they’ve had a difficult time continuing to feed and take care of the cows. “A lot of the villagers nearby tried to help us by donating whatever little food they could, and we’re grateful to them. But we have over 8000 cows to feed. It is a challenge. Now we need your support to take care of our cows.” Every day, each cow needs 11 kgs of food. This includes fodder, millets, oats, dry grass, fresh grass, and nutritional supplements that are very important for them. Gau Seva Parivar Samiti needs your help to feed 8000+ cows every day. With your support, they can continue to give these abandoned and injured cows a safe home. About The Organisation - Gau Seva Parivar Samiti was founded in 2009 and currently runs 8 gaushalas around Jaipur. They care for over 7500 cows. All these cows have been abandoned by their owners due to age, financial strain, etc. Gau Seva Parivar Samiti rescues these abandoned cows from the streets or slaughterhouses and rehabilitates them at their gaushalas where the cows are given shelter, food, and medical care.Note: All the donations towards this campaign is eligible for Indian Tax Exemption."
2734,One Selfless Man Is Saving Thousands Of Families From Going Hungry,Hunger,https://www.donatekart.com/Hunger/Help-swabhimaan," When Venkatraman Iyer left his successful career in the middle-east to come back to India, little did he imagine that one day he would be responsible for changing hundreds and thousands of lives. Ever since he started his NGO, Swabhimaan, in 2001, Venkatraman has been working tirelessly to uplift the lives of the people in the largest slum of Bengaluru. From health, employment, education and food, he supports them in every possible way he can. However, it is in the last 7 years that Venkatraman has done his most important work - feeding them. Every person living in the slum has seen so much pain and suffering. For them, every roti and every handful of rice is precious. While people in the slums are struggling to afford even one meal a day, several buckets of excess food are being thrown away by corporate offices every single day - food that can feed hundreds of people. But instead of feeding a hungry stomach, it’s being thrown into the dustbin. Venkatraman couldn’t bear to watch this knowing that so many people were going hungry on most days. He then decided to bring the excess food from software companies and distribute it in the slum the same day. By collecting food from three corporates, Venkatraman has been able to give 1500 free meals every day. It’s been 7 years since, and people still continue to line up for food. Today, they are not just people he’s helping, they are his extended family, his community. Unfortunately, the pandemic and lockdown brought everything to a standstill. With corporate offices being closed, the food supply stopped. Venkatraman’s community was in crisis - people had lost their livelihoods and children were going hungry. He then took it upon himself to cook for 1500 people every day since the lockdown, but this is not enough. With the lack of food and groceries, Venkatraman is struggling to ensure his family doesn’t starve.“I can’t imagine being away from them. Their pain and misery is mine. When they’re happy, I’m happy. I spend a lot of time here with my family, and it’s so nice to see them be self-reliant. Among everything I do, feeding them is the closest to my heart. There are so many people here that rely on me, I can’t let them down.” - Venkatraman IyerYou can help him feed the largest slum in Bengaluru during these difficult times. About Swabhimaan - Swabhimaan is an NGO started by Venkatraman Iyer that empowers people living in the slums of Bengaluru. Apart from distributing food and groceries to thousands of people, they strive to uplift them by extending microfinance loans to women, scholarship programs for children, health clinics, and more. He has impacted so many lives in the past 20 years and strives to continue to do so. Note: All the donations towards this campaign is eligible for Indian Tax Exemption."
2738,Support Dr. Hebbi To Help Save The Lives Of Poor Patients,Medical,https://www.donatekart.com/Medical/Help-Dr.Hebbi," An accident changed Dr. Sunil Kumar Hebbi’s life eleven years ago. While driving in Bengaluru, Dr. Sunil witnessed a gruesome accident where the injured person was left helpless on the road. No one was willing to come forward to help. Luckily, Dr. Sunil was carrying the first aid kit with him and rushed to his rescue. He saved the man’s life, only because he was in the right place at the right time. This left Dr. Sunil deeply hurt - how many people were suffering the same plight because they didn’t get help in time or couldn’t afford it? The answer was lakhs! He wanted to help as many as he couldHe decided to quit his well-paying job at a corporate hospital and founded Matru Siri Foundation, an NGO that gives free medical care to the underprivileged. But Dr. Sunil is no regular doctor, he’s a superhero on wheels - he converted his car into a fully equipped mobile clinic and has been giving free medical care to people in villages, slums, old-age homes, and more. He has treated over 1,20,000 patients and conducted over 750 free health check-up camps across the country. To thousands of people, Dr. Sunil is no less than a messiah. “I believe medical care is a fundamental human right, but still there are so many people who can’t afford even basic medical care. No one should die or suffer just because they live far away from the doctor or clinic. Since they can’t come to me, I make sure I go to them. They deserve my help.”But now the problem was two-foldTrue to his nature, Dr. Sunil only increased his efforts during the pandemic. He went from door to door for check-ups, but he soon realized another problem was affecting their health - lack of food. None of his patients have the means to feed themselves or their families anymore. They are suffering. Having lost their livelihoods, they are struggling to make ends meet. Dr. Sunil now needs your help to feed his sick patients during these difficult times. A healthy meal will not just bring a smile to their faces, but it can save their lives. You can help Dr. Sunil treat and feed many families who have no one to support them right now. About Matru Siri FoundationStarted by Dr. Sunil Kumar Hebbi, Matru Siri Foundation is a non-profit health organization based in Bengaluru whose purpose is to serve the underprivileged who don’t have access to basic medical care. He has impacted many lives across Bengaluru urban, rural and Bijapur in Karnataka and strives to touch more lives in the coming years.Note: All the donations towards this campaign is eligible for Indian Tax Exemption."
2739,You Can Spread Happiness To 1500+ Children Struggling With Disabilities,Children,https://www.donatekart.com/Children/Help-Karunya-Medical," Children with disabilities or who are specially abled are viewed as ‘different’ or ‘not normal’ by so many. They are discriminated against, often made fun of, and have to overcome various challenges throughout their lives. Their struggle begins the moment they’re born and they have to navigate their way through so many stages of life and face hardships at such a young age. Karunya Medical and Vocational Rehabilitation Center (KMVRC) in Palakkad is dedicated to making children with special needs feel valued, acknowledged, and empowered. They have built an infrastructure that supports the care, growth, and rehabilitation of children with special needs to give them the attention and assistance they require to be self-sufficient. Today, they have over 1500 children with disabilities whom they take care of. The children here are intellectually challenged, suffer from cerebral palsy, have autism, and other conditions that impair their functioning.KMVRC uses a combination of detection and early intervention, physiotherapy, occupational and vocational therapy to help provide children the necessary skills to care for themselves and make them independent. The children learn with the aid of special educators through touch, smell, and sight. All children under 12 are offered medical support and physical and behavioural therapy. From there on, children are given vocational guidance based on skill sets identified. This helps enable them to contribute towards themselves and their families later on in the best way they can.Helping the specially-abled requires utmost dedication and the greatest intent. It takes an immense amount of time, energy, skill, and resources, and the people at KMVRC have been doing that for over 20 years now. However, they struggle today to be able to provide for the needs of 1500+ children at their care. “Every day we fight for these children to have a better life. Along with their disabilities, they also suffer from nutritional deficiencies and malnutrition. This can also affect their intellectual growth. All we want is for them to grow stronger and have the chance of a good life. But we can’t do it without help.” - Reshma, Clinical Support Coordinator, KMVRCTheir most pressing need today is grocery kits for the children. Without these, the children will not be able to get healthy meals and grow as they should. Now more than ever, it is important that we help and support those who are less fortunate. Let us come forward, donate, and help KMVRC continue to care for and improve the lives of these special children. They deserve all the love and care they can get. About KMVRC: Karunya Medical and Vocational Rehabilitation Center (KMVRC) in Palakkad supports the care, growth, and rehabilitation of children with special needs to give them the attention and assistance they require to be self-sufficient. Today, they have over 1500 children with disabilities whom they take care of.Note: All the donations towards this campaign are eligible for Indian Tax Exemption."
2742,Save The Elderly Widows In Vrindavan From Going Hungry,Elderly,https://www.donatekart.com/Elderly/Help-Mataji," Millions of people throng to Vrindavan looking for peace and liberation every year. It is not just about visiting the temple or getting a glimpse of the deity – the mere experience of the city is said to transport you to bliss.However, apart from being among the holiest pilgrimage centers in India, Vrindavan is also home to hundreds of elderly widows. The plight of these elderly women is heartbreaking, and their livelihood, uncertain. The widows have few savings and almost no income. Some of them have no one to call family, and others’ families have abandoned them in this holy city. Several of them sleep hungry and are deprived of even basic necessities. The elderly widows in Vrindavan struggle every day. The Hare Diety Movement is determined to change the plight of these mothers in Vrindavan.While their initiatives are spread across the country, the Hare Diety Movement’s undertakings in Vrindavan are always special. Here, The Vrindavan Chandrodaya Mandir is not just for prayer. It is a kitchen that brews and cooks meals for hundreds of thousands of widows, sadhus and homeless people in Vrindavan. This centralized kitchen cooks wholesome meals and transports them to several centers so widows and sadhus can enjoy a hot, home-cooked meal. Food is cooked in extremely hygienic conditions and prepared using good quality ingredients. Most importantly, it is all blessed and charged with positive vibrations before anyone partakes it.Every year, more than 3,00,000 meals are served to widows, sadhus and the homeless in Vrindavan. Unfortunately, this year, they’re struggling.While the Hare Diety Movement is overflowing with intent and the spirit of service, they are faced with serious challenges. The pandemic has adversely hit the number of people traveling to the pilgrimage destination. Help is dwindling and fewer people are coming forward to support these helpless women. The movement doesn’t turn away anyone who looks to them for support, and right now, the elderly women of Vrindavan need it the most. They’ve already spent countless nights going hungry. The Hare Diety Movement needs your help to feed the hundreds of helpless widows in Vrindavan. With your support and the Hare Diety Movement’s determination, these abandoned elderly women will be able to enjoy a fresh, healthy meal without having to worry about the next.Note: All the donations towards this campaign is eligible for Indian Tax Exemption."
2744,The Last Rite Done Right: Help Members Of Enactus IIT Delhi Give People A Dignified Cremation,Animals,https://www.donatekart.com/Animals/Project-Arth," India is a country with rich culture and tradition. Every ritual has a deeper meaning and cremations are no exceptions - they are considered to be the beginning of the journey to moksha or freedom. However, there are thousands of people in India who are not given a respectable and dignified last rite because many of them can't afford the expenses of cremations, and are left with no other option. There are more than 87000 documented unclaimed dead bodies to date in India.ENACTUS IIT DELHI considers the cremation of unclaimed and poor people very special because they believe that the last rite is the last samskara in a series of traditional life samskaras which starts from the conception in our Hindu tradition and contributes to our life journey for a peaceful moksha.The innovative members of IIT Delhi wanted to help those who couldn’t afford a dignified cremation, and thus, Project Arth was born.Arth is a social initiative by Enactus IIT Delhi, a NGO with a team of 50+ members working on creating an impact. Arth’s purpose is to create logs for cremations and help people get the last rite they deserve. They can also help make gaushalas financially sustainable in the process.The logs they are using for the cremations are made from our pious Indigenous cow's dung which not only helps in completing the Antyesti or Anth-Kriya but it also contributes towards the sustainability of Gaushala. “We realized that all the cow-dung that was going to waste can be put to good use for a better environment, a dignified cremation, and a better life for our cows. These Gaushala’s take in injured and abandoned cows. They have nowhere else to go, so the work being done there is so important. There are also so many people who don’t even get a respectful cremation...we want to make this affordable for everyone.”Until now, Arth has supported more than 11,000 cows and generated more employment among women in remote areas of Uttar Pradesh and Delhi. They also take care of all the Hindu Cremation’s religious sanctity that is being offered in the presence of 5 basic essential tattavas: Vayu, Jal, Agni, Dhara, and AakashThe members of Enactus IIT Delhi have not let the pandemic stop them. They want to continue working hard towards giving people a dignified cremation. You can support them on their journey.Note: All the donations towards this campaign is eligible for Indian Tax Exemption."
2747,Help Sister Damien Give Hundreds Of Abandoned People A Safe Home,Elderly,https://www.donatekart.com/Elderly/Help-AshadhamAshram," How many times have we seen someone lying helpless on the road, without any food or water, and no home to go back to? It’s not an uncommon sight. And more often than not, we walk by, carrying on with our day. However, some people are so selfless, that they make it their mission to try and help as many people as they come across. Sister Damien is one such person. She started Asha Dham Ashram in 1997, a rescue and rehabilitation centre for the homeless and underprivileged, and has dedicated her life to serving them ever since. Most of the people she rescues suffer from a mental illness, and are given utmost love and care at Asha Dham.It was during the last days of her teaching career that Sister Damien’s life changed. She found an 85-year-old lady, Lali, lying by the road, with both legs fractured. Her wounds were decaying, and she was crying out in pain, but not a soul stopped by to help her. Sister Damien and other sisters went to her, bandaged her wounds, and took her to the hospital in an auto-rickshaw with great difficulty. Sister Damien was hopeful that Lali would be taken care of at the hospital, and then sent to a safe place. The doctors and nurses immediately tended to Lali’s wounds, and sister Damien heaved a sigh of relief. However, after a few days, she passed by the same spot in the city and spotted Lali lying on the road again. Sister Damien was devastated to see her in the same misery and pain. She and her fellow sisters arranged a bed for Lali and brought her to a rented house. Here, they personally healed Lali to perfection with medicines, love, and care; and this became Lali’s home.Sister Damien then founded Asha Dham in Udaipur. Her vision for Asha Dham is to provide a home for people like Lali who have nowhere to go and no one to take care of them. She learned Ayurvedic medicine to provide free treatment for those in need. She realized that it was almost impossible for many people to afford food or even basic medication for healing small hurts and burns.Among every other need that they take care of, food and nutrition are among the most important at Asha Dham. Many people brought here are suffering from grave illnesses, and need a good amount of nutritious food to heal them back to life.Unfortunately, Sister Damien was already struggling to bear medical and other living expenses, and now the pandemic has made affording sufficient food for the residents of Asha Dham even more difficult. Sister Damien needs your help to get groceries and medicines so that she can give the people living there a healthy and happy life.Your support will help Sister Damien feed hundreds of people at Asha Dham Ashram. About Asha Dham Ashram- Asha Dham Ashram is a rescue and rehabilitation centre for the homeless and underprivileged. Started in 1997 in Udaipur by Sister Damien, Asha Dham has welcomed over 750 people at the Ashram ever since it was founded. Their goal is to continue giving those who have no one, a safe home and a meaningful life. Note: All the donations towards this campaign is eligible for Indian Tax Exemption."
